

---------------------------------------------------

Inference for Stan model: anon_model_f0a4b0a480636fcaa2be8ca6b94a0f70.
4 chains, each with iter=2000; warmup=1000; thin=1; 
post-warmup draws per chain=1000, total post-warmup draws=4000.

               mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
log_lik[153]   0.43  5.1e-3   0.27  -0.18   0.28   0.45   0.61   0.88   2689    1.0
log_lik[154]   0.66  4.8e-3   0.24   0.16   0.51   0.68   0.83   1.09   2460    1.0
log_lik[155]   0.56  5.0e-3   0.24   0.03   0.41   0.58   0.73   0.98   2402    1.0
log_lik[156]  -0.45  8.7e-3   0.55  -1.81  -0.75  -0.35  -0.06   0.35   4000    1.0
log_lik[157]   0.38  5.2e-3   0.28  -0.25   0.22   0.41   0.57   0.84   2781    1.0
log_lik[158]   0.46  5.1e-3   0.26  -0.12   0.31   0.49   0.64    0.9   2633    1.0
log_lik[159]   0.55  4.8e-3   0.25 1.8e-3    0.4   0.57   0.72   0.98   2660    1.0
log_lik[160]   0.83  5.4e-3   0.26   0.26   0.67   0.85   1.01   1.28   2367    1.0
log_lik[161]   0.51  5.9e-3   0.33  -0.22   0.32   0.56   0.74   1.05   3057    1.0
log_lik[162]   0.22  7.8e-3   0.43  -0.83 4.0e-3   0.29   0.53   0.86   3107    1.0
log_lik[163]   0.89  5.5e-3   0.26   0.32   0.73   0.91   1.08   1.34   2225    1.0
log_lik[164]  -0.29    0.01   0.65  -1.87  -0.61  -0.16   0.18    0.6   4000    1.0
log_lik[165]   0.79  5.1e-3   0.27   0.22   0.62   0.81   0.98   1.25   2808    1.0
log_lik[166]   0.99  5.7e-3   0.26   0.42   0.82    1.0   1.17   1.44   2079    1.0
log_lik[167]   0.87  5.1e-3   0.26   0.32   0.71   0.89   1.06   1.32   2557    1.0
log_lik[168]   0.89  5.2e-3   0.26   0.33   0.73   0.91   1.08   1.34   2494    1.0
log_lik[169]    0.3  7.3e-3   0.39  -0.62   0.08   0.36   0.59   0.91   2890    1.0
log_lik[170]   -0.3  4.9e-3   0.23  -0.81  -0.45  -0.29  -0.14   0.11   2234    1.0
log_lik[171]  -0.27  4.8e-3   0.23  -0.75  -0.42  -0.25   -0.1   0.14   2271    1.0
log_lik[172]  -0.34  4.4e-3   0.23  -0.83  -0.48  -0.32  -0.17   0.05   2704    1.0
log_lik[173]  -2.39    0.01   0.93  -4.54  -2.95  -2.23  -1.71  -1.05   4000    1.0
log_lik[174]   -1.3  8.2e-3   0.52  -2.53  -1.58  -1.21  -0.92  -0.54   4000    1.0
log_lik[175]   -0.4  4.4e-3   0.24  -0.91  -0.55  -0.38  -0.22 5.2e-3   2880    1.0
log_lik[176]  -0.49  4.6e-3   0.25  -1.05  -0.65  -0.47  -0.31  -0.06   3099    1.0
log_lik[177]  -0.66  5.1e-3    0.3  -1.34  -0.83  -0.63  -0.45  -0.18   3417    1.0
log_lik[178]  -1.36  8.4e-3   0.53  -2.64  -1.67  -1.27  -0.98  -0.59   4000    1.0
log_lik[179]  -0.27  4.8e-3   0.23  -0.75  -0.42  -0.25   -0.1   0.14   2276    1.0
log_lik[180]  -0.08  5.4e-3    0.3  -0.75  -0.25  -0.04   0.12   0.42   2958    1.0
log_lik[181]   0.27  4.7e-3   0.23  -0.24   0.12   0.29   0.43   0.67   2507    1.0
log_lik[182]  -0.61  8.2e-3   0.48  -1.83  -0.84  -0.52  -0.27   0.08   3457    1.0
log_lik[183]   0.32  4.6e-3   0.24  -0.19   0.17   0.34   0.49   0.73   2595    1.0
log_lik[184]   0.31  4.7e-3   0.24   -0.2   0.16   0.33   0.49   0.73   2592    1.0
log_lik[185]    0.3  4.7e-3   0.23  -0.21   0.15   0.32   0.46    0.7   2501    1.0
log_lik[186]   0.12  4.8e-3   0.25  -0.43  -0.02   0.14   0.29   0.55   2670    1.0
log_lik[187]  -0.57  7.4e-3   0.44  -1.64  -0.81  -0.51  -0.27    0.1   3584    1.0
log_lik[188]  -1.16    0.01   0.66  -2.75   -1.5  -1.04  -0.69  -0.22   4000    1.0
log_lik[189]  -0.49  7.5e-3   0.43  -1.61   -0.7  -0.42  -0.19   0.14   3389    1.0
log_lik[190]  -1.04  7.7e-3   0.42  -2.06  -1.26  -0.96  -0.74  -0.41   3014    1.0
log_lik[191]  -0.31  6.0e-3   0.24  -0.82  -0.46  -0.29  -0.14   0.11   1627    1.0
log_lik[192]   -0.3  5.5e-3   0.24  -0.82  -0.45  -0.29  -0.13   0.12   1953    1.0
log_lik[193]  -0.53  6.3e-3   0.27  -1.13  -0.69   -0.5  -0.34  -0.08   1788    1.0
log_lik[194]   -0.3  5.7e-3   0.24  -0.82  -0.45  -0.28  -0.12   0.13   1762    1.0
log_lik[195]  -1.21    0.01   0.48  -2.35  -1.46  -1.14  -0.88  -0.51   2034    1.0
log_lik[196]  -0.49  6.2e-3   0.26  -1.06  -0.64  -0.47  -0.31  -0.05   1728    1.0
log_lik[197]   -0.3  5.5e-3   0.24  -0.82  -0.45  -0.29  -0.13   0.12   1956    1.0
log_lik[198]  -0.55  6.3e-3   0.27  -1.16  -0.71  -0.53  -0.36   -0.1   1831    1.0
log_lik[199]  -2.97    0.03   1.21  -5.94  -3.64  -2.75  -2.08  -1.27   1902    1.0
log_lik[200]  -1.65    0.02   1.01  -4.11  -2.19  -1.46  -0.91  -0.27   4000    1.0
log_lik[201]    0.5  5.2e-3   0.25  -0.03   0.35   0.51   0.67   0.93   2214    1.0
log_lik[202]   0.36  5.1e-3   0.25  -0.21    0.2   0.37   0.53   0.79   2494    1.0
log_lik[203]   0.24  5.2e-3   0.27  -0.37   0.07   0.26   0.43   0.69   2710    1.0
log_lik[204]   0.22  5.0e-3   0.27  -0.38   0.05   0.24   0.41   0.68   3003    1.0
log_lik[205]    0.5  5.2e-3   0.25  -0.01   0.34   0.52   0.67   0.95   2281    1.0
log_lik[206]   0.11  5.2e-3    0.3  -0.57  -0.07   0.14   0.32   0.59   3326    1.0
log_lik[207]   0.42  4.9e-3   0.25  -0.11   0.26   0.44    0.6   0.86   2568    1.0
log_lik[208]   -0.6  8.7e-3   0.55   -1.9   -0.9   -0.5  -0.21   0.21   4000    1.0
log_lik[209]   0.51  5.2e-3   0.25-7.5e-3   0.35   0.52   0.68   0.94   2218    1.0
log_lik[210]   0.34  5.8e-3   0.35  -0.51   0.15   0.38   0.58   0.89   3672    1.0
log_lik[211]  -0.48    0.01   0.68  -2.15  -0.84  -0.36 6.0e-3    0.5   4000    1.0
log_lik[212]   0.86  5.3e-3   0.25   0.33    0.7   0.88   1.03   1.29   2204    1.0
log_lik[213]   0.82  5.6e-3   0.25   0.28   0.66   0.84   0.99   1.25   2011    1.0
log_lik[214]   0.86  5.3e-3   0.25   0.33    0.7   0.88   1.03   1.29   2202    1.0
log_lik[215]    0.9  5.7e-3   0.26   0.35   0.74   0.91   1.08   1.34   2025    1.0
log_lik[216]   0.71  5.7e-3   0.27   0.12   0.56   0.74    0.9   1.17   2205    1.0
log_lik[217]   0.82  5.6e-3   0.26   0.27   0.66   0.84    1.0   1.25   2099    1.0
log_lik[218]  -0.46    0.01   0.66  -2.06  -0.82  -0.34 6.3e-3   0.47   4000    1.0
log_lik[219]   0.51  6.1e-3   0.31   -0.2   0.34   0.55   0.73   1.01   2518    1.0
log_lik[220]   0.15  5.0e-3   0.24  -0.36-2.7e-3   0.17   0.32   0.57   2247    1.0
log_lik[221]  -0.73  7.3e-3   0.46  -1.85  -0.98  -0.66  -0.41  -0.06   4000    1.0
log_lik[222]   0.09  5.2e-3   0.25  -0.43  -0.07   0.11   0.27   0.52   2202    1.0
log_lik[223]  -0.04  4.7e-3   0.25  -0.58  -0.19  -0.02   0.14    0.4   2823    1.0
log_lik[224]   0.15  5.0e-3   0.24  -0.36-3.0e-3   0.17   0.32   0.57   2244    1.0
log_lik[225]  -1.49    0.01   0.76  -3.33  -1.88  -1.34  -0.94  -0.42   4000    1.0
log_lik[226]   0.15  5.1e-3   0.24  -0.36-6.3e-3   0.16   0.32   0.57   2224    1.0
log_lik[227]  -1.28    0.01   0.69  -2.99  -1.66  -1.16  -0.77   -0.3   4000    1.0
log_lik[228]  -0.49  6.1e-3   0.37  -1.37  -0.69  -0.43  -0.23   0.09   3728    1.0
log_lik[229]   0.15  5.1e-3   0.24  -0.36-3.9e-3   0.17   0.32   0.57   2236    1.0
log_lik[230]   0.57  5.1e-3   0.29  -0.08   0.41    0.6   0.77   1.06   3207    1.0
log_lik[231]   0.56  5.1e-3   0.29   -0.1   0.39   0.59   0.76   1.05   3235    1.0
log_lik[232]   -0.2  8.8e-3   0.56   -1.6  -0.48   -0.1    0.2   0.61   4000    1.0
log_lik[233]   0.53  5.2e-3    0.3  -0.15   0.36   0.56   0.74   1.03   3301    1.0
log_lik[234]   0.72  5.1e-3   0.27   0.13   0.56   0.75    0.9   1.17   2733    1.0
log_lik[235]   0.72  5.1e-3   0.27   0.13   0.57   0.75   0.91   1.17   2729    1.0
log_lik[236]   0.58  5.4e-3   0.29   -0.1   0.42   0.62   0.78   1.05   3007    1.0
log_lik[237]   0.86  5.2e-3   0.25   0.29   0.71   0.88   1.04    1.3   2385    1.0
log_lik[238]   0.09  7.2e-3   0.45  -1.02  -0.14   0.18   0.41   0.74   4000    1.0
log_lik[239]   0.93  5.3e-3   0.25   0.36   0.78   0.95   1.11   1.37   2275    1.0
log_lik[240]  -1.19  5.5e-3   0.32  -1.96  -1.37  -1.14  -0.96  -0.68   3451    1.0
log_lik[241]  -0.86  4.4e-3   0.24  -1.41  -1.01  -0.84   -0.7  -0.45   2938    1.0
log_lik[242]  -0.74  4.6e-3   0.23  -1.22  -0.88  -0.73  -0.57  -0.34   2404    1.0
log_lik[243]  -0.98  4.7e-3   0.26  -1.59  -1.13  -0.96   -0.8  -0.53   3110    1.0
log_lik[244]  -1.59  7.1e-3   0.45  -2.63  -1.84  -1.52  -1.26  -0.91   4000    1.0
log_lik[245]  -0.75  4.2e-3   0.22  -1.23  -0.89  -0.73  -0.59  -0.35   2752    1.0
log_lik[246]   -1.0  4.8e-3   0.27  -1.62  -1.15  -0.97  -0.82  -0.55   3138    1.0
log_lik[247]  -0.68  4.4e-3   0.22  -1.16  -0.82  -0.67  -0.53  -0.28   2468    1.0
log_lik[248]  -0.73  4.2e-3   0.22  -1.21  -0.88  -0.72  -0.58  -0.34   2732    1.0
log_lik[249]  -3.49    0.02   1.17  -6.34  -4.14  -3.29  -2.64  -1.78   4000    1.0
lp__         248.46    2.35  20.26 215.96 233.77 245.23 261.19  294.1     74   1.03

Samples were drawn using NUTS at Sun Dec 10 10:32:37 2017.
For each parameter, n_eff is a crude measure of effective sample size,
and Rhat is the potential scale reduction factor on split chains (at 
convergence, Rhat=1).

---------------------------------------------------

Inference for Stan model: anon_model_a71a26a3fed49514305a8d6f2b840ec9.
4 chains, each with iter=2000; warmup=1000; thin=1; 
post-warmup draws per chain=1000, total post-warmup draws=4000.

               mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
alpha[0]      -7.87  4.4e-3   0.09  -8.04  -7.93  -7.87   -7.8  -7.68    441    1.0
alpha[1]      -8.41  4.2e-3   0.15  -8.71  -8.51  -8.41  -8.32  -8.11   1263    1.0
alpha[2]      -6.61  8.4e-3   0.15  -6.94  -6.69   -6.6  -6.52  -6.35    308   1.01
alpha[3]      -8.16    0.01   0.32  -8.78  -8.36  -8.16  -7.95  -7.53    866    1.0
alpha[4]      -7.46    0.01   0.24  -7.98  -7.61  -7.46  -7.32  -6.98    463   1.01
alpha[5]       -7.1    0.01   0.27  -7.72  -7.24  -7.09  -6.93  -6.62    378   1.01
alpha[6]      -5.96    0.02   0.36  -6.88  -6.12   -5.9  -5.72  -5.37    217   1.02
alpha[7]      -6.54    0.02   0.36  -7.35  -6.73  -6.49   -6.3  -5.92    212   1.03
alpha[8]      -7.31    0.02    0.4   -8.2  -7.54  -7.28  -7.05  -6.54    411   1.01
alpha[9]       -7.3    0.02   0.44  -8.19  -7.57   -7.3  -7.01  -6.42    370    1.0
alpha[10]      -7.8    0.02   0.42  -8.63  -8.06   -7.8  -7.56  -6.92    421   1.01
alpha[11]     -8.95    0.03   0.62 -10.08  -9.37   -9.0  -8.55  -7.62    421   1.01
alpha[12]     -7.61    0.03   0.46  -8.56   -7.9   -7.6  -7.31   -6.7    338   1.02
alpha[13]      -6.0    0.05   0.67   -7.5  -6.39  -5.92  -5.52  -4.87    175   1.04
alpha[14]      -7.2    0.03   0.54  -8.35  -7.53  -7.16  -6.84  -6.16    276   1.02
alpha[15]     -6.84    0.04   0.59   -8.1  -7.23  -6.78  -6.42  -5.74    209   1.03
alpha[16]     -8.01    0.03   0.58   -9.1   -8.4  -8.02  -7.69  -6.75    371   1.01
alpha[17]     -7.45    0.03    0.6  -8.69  -7.83  -7.42  -7.07  -6.24    381   1.01
alpha[18]     -7.77    0.03   0.62  -8.98  -8.18  -7.78   -7.4  -6.48    378   1.01
alpha[19]     -7.83    0.03   0.65  -9.13  -8.23  -7.82  -7.45  -6.48    407   1.01
alpha[20]     -7.16    0.05   0.68  -8.53  -7.59  -7.13  -6.72  -5.79    227   1.02
alpha[21]     -7.45    0.04   0.69  -8.86  -7.88  -7.45  -7.03  -6.08    356   1.01
alpha[22]     -7.52    0.04   0.69  -8.91  -7.98  -7.51  -7.06  -6.16    373   1.01
alpha[23]     -6.64    0.07   0.82  -8.31   -7.2  -6.61  -6.06  -5.07    153   1.04
alpha[24]     -7.61    0.04   0.73  -9.02   -8.1   -7.6  -7.13  -6.13    364   1.01
mu_alpha      -7.38    0.03   0.37   -8.1  -7.62  -7.37  -7.15  -6.62    206   1.02
sigma_alpha    0.83  5.8e-3   0.16   0.54   0.73   0.82   0.92   1.19    776   1.01
beta[0]       -0.02  2.1e-3   0.04   -0.1  -0.04  -0.02 9.6e-3   0.08    439   1.01
beta[1]       -0.02  2.0e-3   0.04  -0.11  -0.04  -0.02 5.8e-3   0.07    501   1.01
beta[2]     -8.2e-3  2.8e-3   0.05  -0.09  -0.04  -0.01   0.01    0.1    294   1.01
beta[3]       -0.02  2.0e-3   0.04  -0.11  -0.04  -0.02 5.1e-3   0.06    444   1.01
beta[4]       -0.01  2.2e-3   0.04   -0.1  -0.04  -0.02 9.7e-3   0.08    400   1.01
beta[5]       -0.01  2.5e-3   0.04  -0.09  -0.04  -0.01   0.01   0.09    321   1.01
beta[6]      2.7e-3  3.6e-3   0.05  -0.08  -0.03-5.5e-3   0.03   0.14    210   1.03
beta[7]     -2.8e-3  3.1e-3   0.04  -0.08  -0.03-9.2e-3   0.02    0.1    211   1.03
beta[8]       -0.01  2.1e-3   0.04   -0.1  -0.04  -0.02   0.01   0.08    396   1.01
beta[9]       -0.01  2.4e-3   0.04  -0.09  -0.04  -0.02 9.3e-3   0.07    264   1.01
beta[10]      -0.02  1.9e-3   0.04   -0.1  -0.04  -0.02 1.4e-3   0.05    387   1.01
beta[11]      -0.04  2.5e-3   0.05  -0.15  -0.07  -0.04  -0.01   0.03    340   1.01
beta[12]      -0.02  2.2e-3   0.04  -0.09  -0.04  -0.02 3.6e-3   0.05    265   1.02
beta[13]       0.01  3.7e-3   0.05  -0.06  -0.02 4.3e-3   0.04   0.12    162   1.04
beta[14]      -0.01  2.2e-3   0.04  -0.08  -0.04  -0.01   0.01   0.07    274   1.02
beta[15]    -4.4e-3  2.6e-3   0.04  -0.07  -0.03-8.2e-3   0.02   0.07    204   1.03
beta[16]      -0.03  1.8e-3   0.03   -0.1  -0.05  -0.03-5.0e-3   0.04    372   1.01
beta[17]      -0.02  1.8e-3   0.03  -0.08  -0.04  -0.02 4.8e-3   0.05    357   1.02
beta[18]      -0.02  1.7e-3   0.03  -0.09  -0.04  -0.02-3.3e-3   0.04    372   1.01
beta[19]      -0.03  1.6e-3   0.03  -0.09  -0.04  -0.03-5.0e-3   0.04    390   1.01
beta[20]      -0.01  2.2e-3   0.03  -0.08  -0.03  -0.01 9.1e-3   0.05    223   1.02
beta[21]      -0.02  1.7e-3   0.03  -0.08  -0.04  -0.02 2.4e-3   0.05    353   1.02
beta[22]      -0.02  1.5e-3   0.03  -0.08  -0.04  -0.02-3.1e-4   0.04    375   1.01
beta[23]     1.2e-3  2.8e-3   0.03  -0.06  -0.02 1.8e-4   0.02   0.07    153   1.04
beta[24]      -0.02  1.6e-3   0.03  -0.08  -0.04  -0.02-2.1e-3   0.04    347   1.01
mu_beta       -0.01  2.1e-3   0.03  -0.07  -0.03  -0.02 4.0e-3   0.04    178   1.03
sigma_beta     0.03  2.0e-3   0.02 1.4e-3   0.01   0.02   0.04   0.07     99   1.07
sigma[0]       0.24  1.5e-3   0.06   0.15    0.2   0.23   0.28   0.39   1683    1.0
sigma[1]       0.39  4.8e-3    0.1   0.25   0.32   0.37   0.43   0.63    426   1.01
sigma[2]       0.11  6.6e-4   0.03   0.07   0.09   0.11   0.13   0.19   2111    1.0
sigma[3]       0.85  8.0e-3   0.22   0.55    0.7   0.81   0.95   1.38    746    1.0
sigma[4]       0.36  1.9e-3   0.09   0.23    0.3   0.35   0.41   0.57   2190    1.0
sigma[5]       0.16  8.1e-4   0.04    0.1   0.13   0.15   0.18   0.25   2389    1.0
sigma[6]       0.09  1.6e-3   0.03   0.05   0.07   0.09   0.11   0.15    272   1.02
sigma[7]       0.12  1.2e-3   0.03   0.08    0.1   0.12   0.14    0.2    709    1.0
sigma[8]       0.44  2.3e-3   0.11   0.29   0.37   0.42   0.49   0.71   2149    1.0
sigma[9]       0.76    0.01   0.19   0.48   0.62   0.72   0.84   1.29    359   1.02
sigma[10]      0.36  2.0e-3   0.08   0.23    0.3   0.34    0.4   0.56   1861    1.0
sigma[11]      1.16  6.8e-3   0.31   0.74   0.96   1.12    1.3   1.93   1993    1.0
sigma[12]      0.17  2.9e-3   0.05   0.11   0.14   0.16   0.19   0.28    252   1.02
sigma[13]      0.57  3.2e-3   0.14   0.37   0.47   0.55   0.64   0.93   2034    1.0
sigma[14]      0.08  6.6e-4   0.02   0.05   0.06   0.07   0.09   0.13   1162    1.0
sigma[15]       0.2  2.2e-3   0.05   0.13   0.16   0.19   0.22   0.32    513   1.01
sigma[16]      0.14  9.4e-4   0.04   0.09   0.12   0.14   0.16   0.23   1544    1.0
sigma[17]      0.52  3.5e-3   0.12   0.34   0.43    0.5   0.58    0.8   1211    1.0
sigma[18]      0.29  1.9e-3   0.07   0.19   0.24   0.28   0.32   0.47   1556    1.0
sigma[19]      0.53  4.5e-3   0.14   0.34   0.43    0.5   0.59   0.86    934    1.0
sigma[20]      0.23  2.3e-3   0.06   0.14   0.19   0.22   0.27   0.38    730   1.01
sigma[21]      0.16  8.6e-4   0.04    0.1   0.13   0.15   0.18   0.26   2216   1.01
sigma[22]      0.34  3.0e-3   0.09   0.22   0.27   0.32   0.38   0.56    863    1.0
sigma[23]      0.15  2.5e-3   0.04    0.1   0.13   0.15   0.17   0.28    291   1.02
sigma[24]      0.77  5.5e-3   0.19   0.51   0.64   0.73   0.87   1.22   1146    1.0
nu_0           0.46  1.5e-3   0.04   0.38   0.43   0.46   0.48   0.53    620   1.01
sigma_0         3.6    0.04   1.09   1.88    2.8   3.48   4.25   6.17    855    1.0
mu[0]         -7.88  4.2e-3   0.08  -8.03  -7.93  -7.88  -7.83  -7.71    375   1.01
mu[1]         -7.88  4.2e-3   0.08  -8.03  -7.93  -7.88  -7.83  -7.71    375   1.01
mu[2]         -7.88  4.2e-3   0.08  -8.03  -7.93  -7.88  -7.83  -7.71    375   1.01
mu[3]         -7.88  4.2e-3   0.08  -8.03  -7.93  -7.88  -7.83  -7.71    375   1.01
mu[4]         -7.88  4.2e-3   0.08  -8.03  -7.93  -7.88  -7.83  -7.71    375   1.01
mu[5]         -7.88  4.2e-3   0.08  -8.03  -7.93  -7.88  -7.83  -7.71    375   1.01
mu[6]         -7.88  4.2e-3   0.08  -8.03  -7.93  -7.88  -7.83  -7.71    375   1.01
mu[7]         -7.88  4.2e-3   0.08  -8.03  -7.93  -7.88  -7.83  -7.71    375   1.01
mu[8]         -7.88  4.2e-3   0.08  -8.03  -7.93  -7.88  -7.83  -7.71    375   1.01
mu[9]         -7.88  4.2e-3   0.08  -8.03  -7.93  -7.88  -7.83  -7.71    375   1.01
mu[10]        -8.45  2.2e-3   0.12   -8.7  -8.53  -8.45  -8.38   -8.2   3030    1.0
mu[11]        -8.45  2.2e-3   0.12   -8.7  -8.53  -8.45  -8.38   -8.2   3030    1.0
mu[12]        -8.45  2.2e-3   0.12   -8.7  -8.53  -8.45  -8.38   -8.2   3030    1.0
mu[13]        -8.45  2.2e-3   0.12   -8.7  -8.53  -8.45  -8.38   -8.2   3030    1.0
mu[14]        -8.45  2.2e-3   0.12   -8.7  -8.53  -8.45  -8.38   -8.2   3030    1.0
mu[15]        -8.45  2.2e-3   0.12   -8.7  -8.53  -8.45  -8.38   -8.2   3030    1.0
mu[16]        -8.45  2.2e-3   0.12   -8.7  -8.53  -8.45  -8.38   -8.2   3030    1.0
mu[17]        -8.45  2.2e-3   0.12   -8.7  -8.53  -8.45  -8.38   -8.2   3030    1.0
mu[18]        -8.45  2.2e-3   0.12   -8.7  -8.53  -8.45  -8.38   -8.2   3030    1.0
mu[19]        -8.45  2.2e-3   0.12   -8.7  -8.53  -8.45  -8.38   -8.2   3030    1.0
mu[20]        -6.64  6.3e-4   0.04  -6.71  -6.66  -6.64  -6.62  -6.57   3171    1.0
mu[21]        -6.64  6.3e-4   0.04  -6.71  -6.66  -6.64  -6.62  -6.57   3171    1.0
mu[22]        -6.64  6.3e-4   0.04  -6.71  -6.66  -6.64  -6.62  -6.57   3171    1.0
mu[23]        -6.64  6.3e-4   0.04  -6.71  -6.66  -6.64  -6.62  -6.57   3171    1.0
mu[24]        -6.64  6.3e-4   0.04  -6.71  -6.66  -6.64  -6.62  -6.57   3171    1.0
mu[25]        -6.64  6.3e-4   0.04  -6.71  -6.66  -6.64  -6.62  -6.57   3171    1.0
mu[26]        -6.64  6.3e-4   0.04  -6.71  -6.66  -6.64  -6.62  -6.57   3171    1.0
mu[27]        -6.64  6.3e-4   0.04  -6.71  -6.66  -6.64  -6.62  -6.57   3171    1.0
mu[28]        -6.64  6.3e-4   0.04  -6.71  -6.66  -6.64  -6.62  -6.57   3171    1.0
mu[29]        -6.64  6.3e-4   0.04  -6.71  -6.66  -6.64  -6.62  -6.57   3171    1.0
mu[30]        -8.24  6.3e-3   0.26  -8.75   -8.4  -8.24  -8.08  -7.72   1738    1.0
mu[31]        -8.24  6.3e-3   0.26  -8.75   -8.4  -8.24  -8.08  -7.72   1738    1.0
mu[32]        -8.24  6.3e-3   0.26  -8.75   -8.4  -8.24  -8.08  -7.72   1738    1.0
mu[33]        -8.24  6.3e-3   0.26  -8.75   -8.4  -8.24  -8.08  -7.72   1738    1.0
mu[34]        -8.24  6.3e-3   0.26  -8.75   -8.4  -8.24  -8.08  -7.72   1738    1.0
mu[35]        -8.24  6.3e-3   0.26  -8.75   -8.4  -8.24  -8.08  -7.72   1738    1.0
mu[36]        -8.24  6.3e-3   0.26  -8.75   -8.4  -8.24  -8.08  -7.72   1738    1.0
mu[37]        -8.24  6.3e-3   0.26  -8.75   -8.4  -8.24  -8.08  -7.72   1738    1.0
mu[38]        -8.24  6.3e-3   0.26  -8.75   -8.4  -8.24  -8.08  -7.72   1738    1.0
mu[39]        -8.24  6.3e-3   0.26  -8.75   -8.4  -8.24  -8.08  -7.72   1738    1.0
mu[40]        -7.54  1.8e-3   0.11  -7.76  -7.61  -7.54  -7.47   -7.3   4000    1.0
mu[41]        -7.54  1.8e-3   0.11  -7.76  -7.61  -7.54  -7.47   -7.3   4000    1.0
mu[42]        -7.54  1.8e-3   0.11  -7.76  -7.61  -7.54  -7.47   -7.3   4000    1.0
mu[43]        -7.54  1.8e-3   0.11  -7.76  -7.61  -7.54  -7.47   -7.3   4000    1.0
mu[44]        -7.54  1.8e-3   0.11  -7.76  -7.61  -7.54  -7.47   -7.3   4000    1.0
mu[45]        -7.54  1.8e-3   0.11  -7.76  -7.61  -7.54  -7.47   -7.3   4000    1.0
mu[46]        -7.54  1.8e-3   0.11  -7.76  -7.61  -7.54  -7.47   -7.3   4000    1.0
mu[47]        -7.54  1.8e-3   0.11  -7.76  -7.61  -7.54  -7.47   -7.3   4000    1.0
mu[48]        -7.54  1.8e-3   0.11  -7.76  -7.61  -7.54  -7.47   -7.3   4000    1.0
mu[49]        -7.54  1.8e-3   0.11  -7.76  -7.61  -7.54  -7.47   -7.3   4000    1.0
mu[50]        -7.16  7.9e-4   0.05  -7.27  -7.19  -7.16  -7.13  -7.07   4000    1.0
mu[51]        -7.16  7.9e-4   0.05  -7.27  -7.19  -7.16  -7.13  -7.07   4000    1.0
mu[52]        -7.16  7.9e-4   0.05  -7.27  -7.19  -7.16  -7.13  -7.07   4000    1.0
mu[53]        -7.16  7.9e-4   0.05  -7.27  -7.19  -7.16  -7.13  -7.07   4000    1.0
mu[54]        -7.16  7.9e-4   0.05  -7.27  -7.19  -7.16  -7.13  -7.07   4000    1.0
mu[55]        -7.16  7.9e-4   0.05  -7.27  -7.19  -7.16  -7.13  -7.07   4000    1.0
mu[56]        -7.16  7.9e-4   0.05  -7.27  -7.19  -7.16  -7.13  -7.07   4000    1.0
mu[57]        -7.16  7.9e-4   0.05  -7.27  -7.19  -7.16  -7.13  -7.07   4000    1.0
mu[58]        -7.16  7.9e-4   0.05  -7.27  -7.19  -7.16  -7.13  -7.07   4000    1.0
mu[59]        -7.16  7.9e-4   0.05  -7.27  -7.19  -7.16  -7.13  -7.07   4000    1.0
mu[60]        -5.94  1.2e-3   0.03   -6.0  -5.96  -5.94  -5.92  -5.88    632   1.01
mu[61]        -5.94  1.2e-3   0.03   -6.0  -5.96  -5.94  -5.92  -5.88    632   1.01
mu[62]        -5.94  1.2e-3   0.03   -6.0  -5.96  -5.94  -5.92  -5.88    632   1.01
mu[63]        -5.94  1.2e-3   0.03   -6.0  -5.96  -5.94  -5.92  -5.88    632   1.01
mu[64]        -5.94  1.2e-3   0.03   -6.0  -5.96  -5.94  -5.92  -5.88    632   1.01
mu[65]        -5.94  1.2e-3   0.03   -6.0  -5.96  -5.94  -5.92  -5.88    632   1.01
mu[66]        -5.94  1.2e-3   0.03   -6.0  -5.96  -5.94  -5.92  -5.88    632   1.01
mu[67]        -5.94  1.2e-3   0.03   -6.0  -5.96  -5.94  -5.92  -5.88    632   1.01
mu[68]        -5.94  1.2e-3   0.03   -6.0  -5.96  -5.94  -5.92  -5.88    632   1.01
mu[69]        -5.94  1.2e-3   0.03   -6.0  -5.96  -5.94  -5.92  -5.88    632   1.01
mu[70]        -6.56  6.6e-4   0.04  -6.64  -6.59  -6.56  -6.54  -6.48   3700    1.0
mu[71]        -6.56  6.6e-4   0.04  -6.64  -6.59  -6.56  -6.54  -6.48   3700    1.0
mu[72]        -6.56  6.6e-4   0.04  -6.64  -6.59  -6.56  -6.54  -6.48   3700    1.0
mu[73]        -6.56  6.6e-4   0.04  -6.64  -6.59  -6.56  -6.54  -6.48   3700    1.0
mu[74]        -6.56  6.6e-4   0.04  -6.64  -6.59  -6.56  -6.54  -6.48   3700    1.0
mu[75]        -6.56  6.6e-4   0.04  -6.64  -6.59  -6.56  -6.54  -6.48   3700    1.0
mu[76]        -6.56  6.6e-4   0.04  -6.64  -6.59  -6.56  -6.54  -6.48   3700    1.0
mu[77]        -6.56  6.6e-4   0.04  -6.64  -6.59  -6.56  -6.54  -6.48   3700    1.0
mu[78]        -6.56  6.6e-4   0.04  -6.64  -6.59  -6.56  -6.54  -6.48   3700    1.0
mu[79]        -6.56  6.6e-4   0.04  -6.64  -6.59  -6.56  -6.54  -6.48   3700    1.0
